Date,AAPL RoC
2015-01-05,-0.028174167581412335
2015-01-06,0.0003765060240963347
2015-01-07,0.013925479864508983
2015-01-08,0.03823311061618395
2015-01-09,0.0010725777618878496
2015-01-12,-0.02464285714285719
2015-01-13,0.009154155986818013
2015-01-14,-0.003991291727140744
2015-01-15,-0.02695810564663015
2015-01-16,-0.00786222388618496
2015-01-20,0.02566037735849047
2015-01-21,0.007726269315673218
2015-01-22,0.02592186929536333
2015-01-23,0.005338078291814874
2015-01-26,0.001061946902654931
2015-01-27,-0.03500707213578502
2015-01-28,0.05643092707951625
2015-01-29,0.031217481789802326
2015-01-30,-0.014799865455768613
2015-02-02,0.012632297712529938
2015-02-03,0.0
2015-02-04,0.007754551584625791
2015-02-05,0.0033456005352960894
2015-02-06,-0.008669556518839494
2015-02-09,0.006727211570803915
2015-02-10,0.019378549949883084
2015-02-11,0.02327105866928858
2015-02-12,0.012812299807815508
2015-02-13,0.004743833017077703
2015-02-17,0.005980484734025904
2015-02-18,0.006883604505631968
2015-02-19,-0.0021752641392168703
2015-02-20,0.008097165991902688
2015-02-23,0.02718566573988279
2015-02-24,-0.006315789473684275
2015-02-25,-0.025423728813559254
2015-02-26,0.012422360248447228
2015-02-27,-0.014723926380368235
2015-03-02,0.004669987546700005
2015-03-03,0.002169197396963085
2015-03-04,-0.006184291898577721
2015-03-05,-0.016801493466085837
2015-03-06,0.0015822784810126667
2015-03-09,0.004423380726698234
2015-03-10,-0.02076124567474047
2015-03-11,-0.018310311596530737
2015-03-12,0.01799738219895297
2015-03-13,-0.0067502410800386325
2015-03-16,0.011003236245954673
2015-03-17,0.016645326504481472
2015-03-18,0.011335012594458238
2015-03-19,-0.007783312577833046
2015-03-20,-0.012237213680577397
2015-03-23,0.010165184243964509
2015-03-24,-0.004088050314465352
2015-03-25,-0.02589201136722452
2015-03-26,0.0068071312803887896
2015-03-27,-0.008048937540244716
2015-03-30,0.025316455696202667
2015-03-31,-0.015194681861348536
2015-04-01,-0.0016072002571521082
2015-04-02,0.008692852543464191
2015-04-06,0.016278327481646926
2015-04-07,-0.010678391959799027
2015-04-08,-0.0031746031746032743
2015-04-09,0.007643312101910826
2015-04-10,0.004424778761062065
2015-04-13,-0.0022026431718061845
2015-04-14,-0.004099653106275691
2015-04-15,0.0037998733375554927
2015-04-16,-0.0050473186119873725
2015-04-17,-0.01109701965757759
2015-04-20,0.022763706316126786
2015-04-21,-0.005329153605015624
2015-04-22,0.013551843681058884
2015-04-23,0.008084577114428004
2015-04-24,0.004626773596545286
2015-04-27,0.018114829597789317
2015-04-28,-0.01568154402895039
2015-04-29,-0.014705882352941346
2015-04-30,-0.027052238805970075
2015-05-01,0.030361137743688094
2015-05-04,-0.0018610421836229296
2015-05-05,-0.02268489745183344
2015-05-06,-0.006359300476947549
2015-05-07,0.0022400000000000198
2015-05-08,0.01883780332056184
2015-05-11,-0.01034158570980892
2015-05-12,-0.003483217226092461
2015-05-13,0.0009532888465204614
2015-05-14,0.023492063492063453
2015-05-15,-0.0015508684863524413
2015-05-18,0.011183597390493905
2015-05-19,-0.0009216589861749114
2015-05-20,0.0
2015-05-21,0.010147601476014678
2015-05-22,0.008828006088279938
2015-05-26,-0.022027761013880598
2015-05-27,0.018512804689910567
2015-05-28,-0.0018176310209025992
2015-05-29,-0.011532625189681456
2015-06-01,0.001842186060792228
2015-06-02,-0.0042905301869445855
2015-06-03,0.001231148045552466
2015-06-04,-0.005840762373193864
2015-06-05,-0.00556586270872006
2015-06-08,-0.006529850746268551
2015-06-09,-0.0028169014084507005
2015-06-10,0.011299435028248483
2015-06-11,-0.0021725636250775615
2015-06-12,-0.011197511664074677
2015-06-15,-0.0018873859704309215
2015-06-16,0.005357705641348742
2015-06-17,-0.0021943573667712046
2015-06-18,0.0043983663210807045
2015-06-19,-0.010009383797309979
2015-06-22,0.00789889415481837
2015-06-23,-0.004388714733542187
2015-06-24,0.00850125944584379
2015-06-25,-0.004683109584764367
2015-06-26,-0.005959849435382636
2015-06-29,-0.0176711896497318
2015-06-30,0.007388371345968592
2015-07-01,0.009247448979591733
2015-07-02,-0.0012638230647709081
2015-07-06,-0.0034799114204365766
2015-07-07,-0.0025396825396825085
2015-07-08,-0.024824952259707267
2015-07-09,-0.020234986945169786
2015-07-10,0.02664890073284476
2015-07-13,0.01946787800129801
2015-07-14,-0.0006365372374285139
2015-07-15,0.009872611464968317
2015-07-16,0.013245033112582849
2015-07-17,0.008714596949890963
2015-07-20,0.018821351434742617
2015-07-21,-0.009993943064809385
2015-07-22,-0.04221474457020491
2015-07-23,-0.0006387735547748186
2015-07-24,-0.005113454777884274
2015-07-27,-0.014134275618374437
2015-07-28,0.005213424568263347
2015-07-29,-0.0032414910858995505
2015-07-30,-0.005203252032520367
2015-07-31,-0.008499509643674408
2015-08-03,-0.023738872403560762
2015-08-04,-0.03208375548801079
2015-08-05,0.0066294487090021725
2015-08-06,-0.002426343154246058
2015-08-07,0.0034746351633077044
2015-08-10,0.036357340720221565
2015-08-11,-0.05212161710658203
2015-08-12,0.015509340853013587
2015-08-13,-0.0006942034015966492
2015-08-14,0.006946856547412228
2015-08-17,0.010348395998620141
2015-08-18,-0.005462615227039946
2015-08-19,-0.013044970820459967
2015-08-20,-0.020521739130434757
2015-08-21,-0.061079545454545414
2015-08-24,-0.024962178517397904
2015-08-25,0.006206361520558534
2015-08-26,0.057054741711642265
2015-08-27,0.029540481400437635
2015-08-28,0.0031880977683316214
2015-08-31,-0.004590395480225995
2015-09-01,-0.04469670095778655
2015-09-02,0.04307463795024136
2015-09-03,-0.017799928800284803
2015-09-04,-0.00978615440376951
2015-09-08,0.027818448023426035
2015-09-09,-0.019230769230769162
2015-09-10,0.02178649237472774
2015-09-11,0.014570007107320482
2015-09-14,0.009807355516637362
2015-09-15,0.008324661810614087
2015-09-16,0.0010319917440659854
2015-09-17,-0.02130584192439866
2015-09-18,-0.004213483146067398
2015-09-21,0.015514809590973178
2015-09-22,-0.015625
2015-09-23,0.008112874779541368
2015-09-24,0.005948215535339418
2015-09-25,-0.0024347826086956736
2015-09-28,-0.01987447698744771
2015-09-29,-0.029882604055496254
2015-09-30,0.011367803447011271
2015-10-01,-0.006526468455402501
2015-10-02,0.007299270072992803
2015-10-05,0.0036231884057971175
2015-10-06,0.004693140794223893
2015-10-07,-0.004671218109953301
2015-10-08,-0.011552346570397165
2015-10-09,0.023739956172388776
2015-10-12,-0.004637887977167465
2015-10-13,0.0017921146953405742
2015-10-14,-0.014311270125223596
2015-10-15,0.015245009074410065
2015-10-16,-0.007508044333214059
2015-10-19,0.006123919308357317
2015-10-20,0.018259935553168738
2015-10-21,0.0
2015-10-22,0.015471167369901506
2015-10-23,0.030817174515235468
2015-10-26,-0.03191132012092712
2015-10-27,-0.006245662734212343
2015-10-28,0.041201117318435676
2015-10-29,0.010395707578806146
2015-10-30,-0.008297378028543023
2015-11-02,0.014056224899598346
2015-11-03,0.011221122112211157
2015-11-04,-0.004569190600522188
2015-11-05,-0.008852459016393421
2015-11-06,0.0013231888852134333
2015-11-09,-0.004294681202510753
2015-11-10,-0.03151957531519578
2015-11-11,-0.005481329222336462
2015-11-12,-0.003444712366517444
2015-11-13,-0.02903560318008991
2015-11-16,0.01601993592025619
2015-11-17,-0.0042046250875962254
2015-11-18,0.03166783954961283
2015-11-19,0.012960436562073685
2015-11-20,0.004377104377104368
2015-11-23,-0.013074086490110548
2015-11-24,0.009510869565217295
2015-11-25,-0.0070659488559891015
2015-11-27,-0.0020332090816672643
2015-11-30,0.004414261460101931
2015-12-01,-0.008113590263691628
2015-12-02,-0.009202453987730008
2015-12-03,-0.009287925696594423
2015-12-04,0.03333333333333344
2015-12-07,-0.006384408602150615
2015-12-08,-0.000338180588434267
2015-12-09,-0.02198917456021643
2015-12-10,0.004496713939813102
2015-12-11,-0.025482093663911742
2015-12-14,-0.00636042402826853
2015-12-15,-0.01778093883357046
2015-12-16,0.007965242577842035
2015-12-17,-0.021192528735632155
2015-12-18,-0.027155963302752273
2015-12-21,0.012070916635231965
2015-12-22,-0.000745434215430496
2015-12-23,0.012681835136143293
2015-12-24,-0.0051565377532227785
2015-12-28,-0.011106997408367292
2015-12-29,0.01797079745413699
2015-12-30,-0.01324016182420018
2015-12-31,-0.019008572493477427
2016-01-04,0.0007598784194529085
2016-01-05,-0.02505694760820043
2016-01-06,-0.01947040498442365
2016-01-07,-0.042494042891183526
2016-01-08,0.005391953546246331
2016-01-11,0.016089108910891214
2016-01-12,0.014616321559074219
2016-01-13,-0.0256102440976389
2016-01-14,0.021765913757700206
2016-01-15,-0.024115755627009516
2016-01-19,-0.004530477759472795
2016-01-20,0.0012412081092261218
2016-01-21,-0.0049586776859504855
2016-01-22,0.05315614617940212
2016-01-25,-0.019716088328075698
2016-01-26,0.005631536604987941
2016-01-27,-0.06559999999999999
2016-01-28,0.006849315068493178
2016-01-29,0.03486394557823136
2016-02-01,-0.009449465899753484
2016-02-02,-0.0203235172127747
2016-02-03,0.019898391193903464
2016-02-04,0.00249066002490661
2016-02-05,-0.026501035196687228
2016-02-08,0.010208421948107116
2016-02-09,0.0
2016-02-10,-0.0075789473684210185
2016-02-11,-0.005939753924480318
2016-02-12,0.0029876227059326688
2016-02-16,0.028085106382978786
2016-02-17,0.01531456953642385
2016-02-18,-0.018752547900530048
2016-02-19,-0.00249272953884494
2016-02-22,0.008746355685131046
2016-02-23,-0.022708505367464826
2016-02-24,0.015209125475285079
2016-02-25,0.006658343736995365
2016-02-26,0.0016535758577924664
2016-02-29,-0.0024762690879075455
2016-03-01,0.03971865949524189
2016-03-02,0.0023875845602865375
2016-03-03,0.007542675664946374
2016-03-04,0.014578408195429438
2016-03-07,-0.010873786407767039
2016-03-08,-0.00824499411071844
2016-03-09,0.0007917656373712667
2016-03-10,0.00039556962025311115
2016-03-11,0.011071569790431113
2016-03-14,0.002346499804458224
2016-03-15,0.020288724151385162
2016-03-16,0.013001912045889075
2016-03-17,-0.0015100037750094275
2016-03-18,0.0011342155009452792
2016-03-21,0.0
2016-03-22,0.007552870090634434
2016-03-23,-0.005622188905547221
2016-03-24,-0.004146249528835244
2016-03-28,-0.004542013626040897
2016-03-29,0.02357414448669215
2016-03-30,0.017459138187221335
2016-03-31,-0.005111354508944843
2016-04-01,0.00917431192660545
2016-04-04,0.010181818181818292
2016-04-05,-0.011879049676025932
2016-04-06,0.01056466302367931
2016-04-07,-0.021629416005767732
2016-04-08,0.001105379513633098
2016-04-11,0.0033124769966874634
2016-04-12,0.01283932501834184
2016-04-13,0.014487504527345152
2016-04-14,0.000714030703320212
2016-04-15,-0.020335354976810605
2016-04-18,-0.021485797523670747
2016-04-19,-0.005210271678451783
2016-04-20,0.0018705574261130842
2016-04-21,-0.010828976848394456
2016-04-22,-0.002642506606266415
2016-04-25,-0.005677517032551149
2016-04-26,-0.006851922344880079
2016-04-27,-0.062476044461479474
2016-04-28,-0.030662305805396528
2016-04-29,-0.011387600168705214
2016-05-02,-0.0012798634812287712
2016-05-03,0.01665954720205054
2016-05-04,-0.010504201680672232
2016-05-05,-0.01019108280254788
2016-05-06,-0.005577005577005578
2016-05-09,0.0008628127696290733
2016-05-10,0.006896551724137945
2016-05-11,-0.009845890410958957
2016-05-12,-0.023346303501945442
2016-05-13,0.0017706949977867037
2016-05-16,0.03711886875828552
2016-05-17,-0.004260758414997734
2016-05-18,0.011553273427471034
2016-05-19,-0.0038071065989847552
2016-05-20,0.011040339702760082
2016-05-23,0.012599748005039935
2016-05-24,0.015346329323931984
2016-05-25,0.01756535947712412
2016-05-26,0.007627458851866775
2016-05-27,-0.0003984063745020583
2016-05-31,-0.0047827819848546005
2016-06-01,-0.014016820184221013
2016-06-02,-0.0077173030056865155
2016-06-03,0.002046663937781412
2016-06-06,0.007352941176470562
2016-06-07,0.0040551500405514584
2016-06-08,-0.0008077544426495775
2016-06-09,0.006871463217461571
2016-06-10,-0.008028904054596553
2016-06-13,-0.014973694860380471
2016-06-14,0.0012325390304026573
2016-06-15,-0.003282724661469061
2016-06-16,0.004116920543433489
2016-06-17,-0.022960229602296156
2016-06-20,-0.0020981955518253326
2016-06-21,0.008410428931875602
2016-06-22,-0.003753127606338613
2016-06-23,0.005860192549183685
2016-06-24,-0.028297960882230577
2016-06-27,-0.0145610278372591
2016-06-28,0.016949152542372836
2016-06-29,0.008547008547008739
2016-06-30,0.012711864406779627
2016-07-01,0.0029288702928871313
2016-07-05,-0.009178139340842661
2016-07-06,0.005473684210526297
2016-07-07,0.004606365159129044
2016-07-08,0.007503126302626173
2016-07-11,0.003309888291270102
2016-07-12,0.004536082474226877
2016-07-13,-0.005747126436781658
2016-07-14,0.019818331957060398
2016-07-15,0.0
2016-07-18,0.010526315789473717
2016-07-19,0.0004006410256409687
2016-07-20,0.0008009611533841277
2016-07-21,-0.005202080832332867
2016-07-22,-0.007642799678197809
2016-07-25,-0.0133765707336847
2016-07-26,-0.0069843878389481695
2016-07-27,0.06495655771617703
2016-07-28,0.01359751359751371
2016-07-29,-0.0015331544653123252
2016-08-01,0.017658349328214973
2016-08-02,-0.014711429649189034
2016-08-03,0.012633996937212899
2016-08-04,0.0007561436672967048
2016-08-05,0.015111446921042715
2016-08-08,0.00818756978042412
2016-08-09,0.004060538944259839
2016-08-10,-0.007352941176470562
2016-08-11,-0.0007407407407407085
2016-08-12,0.0025945144551520194
2016-08-15,0.01182994454713504
2016-08-16,-0.00073072707343802
2016-08-17,-0.001462522851919612
2016-08-18,-0.0014646649578908821
2016-08-19,0.0025669233590026597
2016-08-22,-0.007681053401609406
2016-08-23,0.002948765204570547
2016-08-24,-0.007350238882763649
2016-08-25,-0.004442798963346983
2016-08-26,-0.005578281889178194
2016-08-29,-0.0011219147344800895
2016-08-30,-0.00786222388618496
2016-08-31,0.0011320754716981352
2016-09-01,0.005653976630229929
2016-09-02,0.009370314842578775
2016-09-06,0.0
2016-09-07,0.005941329372447068
2016-09-08,-0.026208933185677408
2016-09-09,-0.022744503411675443
2016-09-12,0.022498060512024853
2016-09-13,0.023899848254931744
2016-09-14,0.03519822156354224
2016-09-15,0.034001431639226976
2016-09-16,-0.005538248528902723
2016-09-19,-0.011486251305255935
2016-09-20,-0.00035211267605628205
2016-09-21,0.0
2016-09-22,0.009510390982740313
2016-09-23,-0.016748080949057886
2016-09-26,0.0014194464158978626
2016-09-27,0.0017717930545713134
2016-09-28,0.0077821011673151474
2016-09-29,-0.015444015444015413
2016-09-30,0.007486631016042855
2016-10-03,-0.004600141542816738
2016-10-04,0.004265908282971909
2016-10-05,0.000353982300884903
2016-10-06,0.007430997876857637
2016-10-07,0.0017562346329469403
2016-10-10,0.01718092566619922
2016-10-11,0.0024129610479144414
2016-10-12,0.008940852819807388
2016-10-13,-0.0030674846625766694
2016-10-14,0.0054700854700855395
2016-10-17,-0.0006800408024481008
2016-10-18,-0.0006805035726437092
2016-10-19,-0.003064351378958108
2016-10-20,-0.0003415300546448785
2016-10-21,-0.0040997608472839175
2016-10-24,0.008919382504288142
2016-10-25,0.005100306018360978
2016-10-26,-0.022327469553450663
2016-10-27,-0.009688581314878819
2016-10-28,-0.00663871418588402
2016-10-31,-0.00140696447414701
2016-11-01,-0.018316308559351846
2016-11-02,0.0010764262648008671
2016-11-03,-0.01577060931899632
2016-11-04,-0.009104151493080859
2016-11-07,0.01433296582138932
2016-11-08,0.006159420289854944
2016-11-09,-0.001800504141159509
2016-11-10,-0.02777777777777779
2016-11-11,0.005936920222634479
2016-11-14,-0.02508299520472146
2016-11-15,0.01324252743094978
2016-11-16,0.026885735623599638
2016-11-17,-0.0003636363636364548
2016-11-18,0.001091305929428854
2016-11-21,0.014898255813953432
2016-11-22,0.0007160759040458764
2016-11-23,-0.005008944543828275
2016-11-25,0.005034160373966312
2016-11-28,-0.0021466905187834673
2016-11-29,-0.0007171029042667421
2016-11-30,-0.008611410118406937
2016-12-01,-0.009410061527325264
2016-12-02,0.004018998903909443
2016-12-05,-0.00727802037845704
2016-12-06,0.0076979472140761285
2016-12-07,0.00982175336486013
2016-12-08,0.009726224783861648
2016-12-09,0.01641098822689968
2016-12-12,-0.005616005616005615
2016-12-13,0.016590187080833152
2016-12-14,0.0
2016-12-15,0.005555555555555536
2016-12-16,0.001035911602209838
2016-12-19,0.005864091065884924
2016-12-20,0.00274348422496562
2016-12-21,0.0010259917920656392
2016-12-22,-0.006832934745473196
2016-12-23,0.0020639834881319707
2016-12-27,0.00652248541023015
2016-12-28,-0.004433833560709366
2016-12-29,-0.00034258307639611907
2016-12-30,-0.007539410555174708
2017-01-03,0.0027624309392264568
2017-01-04,-0.0010330578512396382
2017-01-05,0.004825922095828883
2017-01-06,0.01132075471698113
2017-01-09,0.00915875169606517
2017-01-10,0.0010084033613446675
2017-01-11,0.005372733378106176
2017-01-12,-0.004342017368069606
2017-01-13,-0.0016772895001676558
2017-01-17,0.008064516129032251
2017-01-18,0.0
2017-01-19,-0.0016666666666667052
2017-01-20,0.0016694490818029983
2017-01-23,0.0006666666666665932
2017-01-24,-0.0009993337774817368
2017-01-25,0.01600533511170399
2017-01-26,0.0006563833278634412
2017-01-27,0.0
2017-01-30,-0.002623811085601835
2017-01-31,-0.00230187438342655
2017-02-01,0.06097560975609739
2017-02-02,-0.0018639328984154657
2017-02-03,0.004357298474945592
2017-02-06,0.009296560272699095
2017-02-07,0.009517961314092771
2017-02-08,0.003953771289537666
2017-02-09,0.0030293850348379614
2017-02-10,-0.0024161884627000862
2017-02-13,0.008779897063275754
2017-02-14,0.013205282112844996
2017-02-15,0.0035545023696683664
2017-02-16,-0.0011806375442738881
2017-02-17,0.0026595744680850686
2017-02-21,0.007368110816386775
2017-02-22,0.0029256875365710755
2017-02-23,-0.004375729288214614
2017-02-24,0.001171989452094957
2017-02-27,0.0017559262510973284
2017-02-28,0.0005842827928719263
2017-03-01,0.020437956204379715
2017-03-02,-0.006008583690987113
2017-03-03,0.006044905008635526
2017-03-06,-0.003147353361945604
2017-03-07,0.0011481056257174327
2017-03-08,-0.0037270642201835402
2017-03-09,-0.002302158273381205
2017-03-10,0.003461205653302546
2017-03-13,0.00028743891922955456
2017-03-14,-0.001436781609195359
2017-03-15,0.010647482014388476
2017-03-16,0.0014236902050115408
2017-03-17,-0.0048336650554450244
2017-03-20,0.010571428571428454
2017-03-21,-0.011591744416171834
2017-03-22,0.011441647597253857
2017-03-23,-0.003676470588235392
2017-03-24,-0.001986942946352599
2017-03-27,0.0017064846416383617
2017-03-28,0.020726859738784853
2017-03-29,0.0022253129346314626
2017-03-30,-0.0013877324451846418
2017-03-31,-0.0016675931072817063
2017-04-03,0.0002783964365256075
2017-04-04,0.007236292791539034
2017-04-05,-0.004973749654600734
2017-04-06,-0.002499305748403069
2017-04-07,-0.00222717149220486
2017-04-10,-0.0013950892857144126
2017-04-11,-0.010617490919251238
2017-04-12,0.0011296243998872857
2017-04-13,-0.005359661495063617
2017-04-17,0.005672149744753385
2017-04-18,-0.00451212633953757
2017-04-19,-0.0036827195467420415
2017-04-20,0.012510662496445724
2017-04-21,-0.0011232799775343638
2017-04-24,0.009558616811920162
2017-04-25,0.006126427179058869
2017-04-26,-0.005812344312205897
2017-04-27,0.0008351893095768226
2017-04-28,-0.0011126564673158423
2017-05-01,0.020607073238652296
2017-05-02,0.0062755798090041726
2017-05-03,-0.002982646420824242
2017-05-04,-0.003807451726951294
2017-05-05,0.01665301665301655
2017-05-08,0.027121374865735737
2017-05-09,0.006535947712418277
2017-05-10,-0.004675324675324721
2017-05-11,0.004436325678496944
2017-05-12,0.014029618082618933
2017-05-15,-0.002562131693569114
2017-05-16,-0.0015412278448497796
2017-05-17,-0.03370208386930784
2017-05-18,0.01544195953141636
2017-05-19,0.0034084950183534968
2017-05-22,0.006009929448654194
2017-05-23,-0.0012987012987012436
2017-05-24,-0.0028608582574772834
2017-05-25,0.003390714658320082
2017-05-26,-0.0018195996880686627
2017-05-30,0.0005208333333335258
2017-05-31,-0.005986465382613271
2017-06-01,0.0028803351662738397
2017-06-02,0.014621409921671047
2017-06-05,-0.009778692743180661
2017-06-06,0.0033783783783785104
2017-06-07,0.00595700595700599
2017-06-08,-0.0023171987641606995
2017-06-09,-0.03870967741935483
2017-06-12,-0.02389261744966442
2017-06-13,0.00797579757975786
2017-06-14,-0.009822646657571599
2017-06-15,-0.006062276109120912
2017-06-16,-0.013861935126143643
2017-06-19,0.028675850435760486
2017-06-20,-0.009292156326865308
2017-06-21,0.006068965517241454
2017-06-22,-0.0016451878256101837
2017-06-23,0.0043943971436419815
2017-06-26,-0.0030079299972655127
2017-06-27,-0.014536478332419112
2017-06-28,0.014750904536598997
2017-06-29,-0.014810751508502418
2017-06-30,0.0025055679287304677
2017-07-03,-0.0036101083032489267
2017-07-05,0.0039018952062430667
2017-07-06,-0.00943920044419777
2017-07-07,0.010369955156950494
2017-07-10,0.006102635228848907
2017-07-11,0.0030328094844223052
2017-07-12,0.0016492578339746267
2017-07-13,0.013721185510428002
2017-07-14,0.008662696264212233
2017-07-17,0.0034889962426194465
2017-07-18,0.0034768654720513936
2017-07-19,0.006396588486140553
2017-07-20,-0.0045021186440676875
2017-07-21,-0.0005320563979782644
2017-07-24,0.011977641735427369
2017-07-25,0.004471330878484947
2017-07-26,0.00471327572662994
2017-07-27,-0.019025280166796943
2017-07-28,-0.006907545164718365
2017-07-31,-0.005350454788657144
2017-08-01,0.008875739644970349
2017-08-02,0.047454012263396406
2017-08-03,-0.010180707559175328
2017-08-04,0.005399845718693674
2017-08-07,0.01534526854219953
2017-08-08,0.008060453400503764
2017-08-09,0.0062468765617191835
2017-08-10,-0.03575862925254547
2017-08-11,0.013906773113572024
2017-08-14,0.014986029972060111
2017-08-15,0.011011011011010874
2017-08-16,-0.003960396039603853
2017-08-17,-0.019135188866799324
2017-08-18,-0.0022802128198631255
2017-08-21,-0.002031488065007747
2017-08-22,0.016539440203562572
2017-08-23,0.0012515644555692873
2017-08-24,-0.0044999999999999485
2017-08-25,0.003766951280763431
2017-08-28,0.010007505629221924
2017-08-29,0.008917513004706557
2017-08-30,0.0027007120058926137
2017-08-31,0.003917727717923425
2017-09-01,0.00024390243902439046
2017-09-05,-0.011948305291392236
